wall_up,wall_right,wall_down,wall_left,apple_up,apple_right,apple_down,apple_left,distance_x,distance_y,direction
256,256,256,256,1,0,0,0,-144,-56,1
244,244,268,268,1,0,0,0,-132,-44,1
232,232,280,280,1,0,0,0,-120,-32,1
220,220,292,292,1,0,0,0,-108,-20,1
208,208,304,304,1,0,0,0,-96,-8,1
196,196,316,316,0,1,0,0,-84,4,1
208,184,304,328,1,0,0,0,-72,-8,1
196,172,316,340,0,1,0,0,-60,4,1
208,160,304,352,1,0,0,0,-48,-8,1
196,148,316,364,0,1,0,0,-36,4,1
208,136,304,376,1,0,0,0,-24,-8,1
196,124,316,388,0,0,1,0,340,36,3
208,136,304,376,0,0,1,0,328,24,3
220,148,292,364,0,0,1,0,316,12,3
232,160,280,352,0,0,0,1,304,0,3
232,172,280,340,0,0,0,1,292,0,3
232,184,280,328,0,0,0,1,280,0,3
232,196,280,316,0,0,0,1,268,0,3
232,208,280,304,0,0,0,1,256,0,3
232,220,280,292,0,0,0,1,244,0,3
232,232,280,280,0,0,0,1,232,0,3
232,244,280,268,0,0,0,1,220,0,3
232,256,280,256,0,0,0,1,208,0,3
232,268,280,244,0,0,0,1,196,0,3
232,280,280,232,0,0,0,1,184,0,3
232,292,280,220,0,0,0,1,172,0,3
232,304,280,208,0,0,0,1,160,0,3
232,316,280,196,0,0,0,1,148,0,3
232,328,280,184,0,0,0,1,136,0,3
232,340,280,172,0,0,0,1,124,0,3
232,352,280,160,0,0,0,1,112,0,3
232,364,280,148,0,0,0,1,100,0,3
232,376,280,136,0,0,0,1,88,0,3
232,388,280,124,0,0,0,1,76,0,3
232,400,280,112,0,0,0,1,64,0,3
232,412,280,100,0,0,0,1,52,0,3
232,424,280,88,0,0,0,1,40,0,3
232,436,280,76,0,0,0,1,28,0,3
232,448,280,64,1,0,0,0,-248,-168,1
220,436,292,76,1,0,0,0,-236,-156,1
208,424,304,88,1,0,0,0,-224,-144,1
196,412,316,100,1,0,0,0,-212,-132,1
184,400,328,112,1,0,0,0,-200,-120,1
172,388,340,124,1,0,0,0,-188,-108,1
160,376,352,136,1,0,0,0,-176,-96,1
148,364,364,148,1,0,0,0,-164,-84,1
136,352,376,160,1,0,0,0,-152,-72,1
124,340,388,172,1,0,0,0,-140,-60,1
112,328,400,184,1,0,0,0,-128,-48,1
100,316,412,196,1,0,0,0,-116,-36,1
88,304,424,208,1,0,0,0,-104,-24,1
76,292,436,220,1,0,0,0,-92,-12,1
64,280,448,232,0,1,0,0,-80,0,1
64,268,448,244,0,1,0,0,-68,0,1
64,256,448,256,0,1,0,0,-56,0,1
64,244,448,268,0,1,0,0,-44,0,1
64,232,448,280,0,1,0,0,-32,0,1
64,220,448,292,0,1,0,0,-20,0,1
64,208,448,304,0,0,1,0,288,56,3
76,220,436,292,0,0,1,0,276,44,3
88,232,424,280,0,0,1,0,264,32,3
100,244,412,268,0,0,1,0,252,20,3
112,256,400,256,0,0,1,0,240,8,3
124,268,388,244,1,0,0,0,228,-4,3
112,280,400,232,0,0,1,0,216,8,3
124,292,388,220,1,0,0,0,204,-4,3
112,304,400,208,0,0,1,0,192,8,3
124,316,388,196,1,0,0,0,180,-4,3
112,328,400,184,0,0,1,0,168,8,3
124,340,388,172,1,0,0,0,156,-4,3
112,352,400,160,0,0,1,0,144,8,3
124,364,388,148,1,0,0,0,132,-4,3
112,376,400,136,0,0,1,0,120,8,3
124,388,388,124,1,0,0,0,108,-4,3
112,400,400,112,0,0,1,0,96,8,3
124,412,388,100,1,0,0,0,84,-4,3
112,424,400,88,0,0,1,0,72,8,3
124,436,388,76,1,0,0,0,60,-4,3
112,448,400,64,0,0,1,0,48,8,3
124,460,388,52,1,0,0,0,36,-4,3
112,472,400,40,0,0,1,0,24,8,3
124,484,388,28,0,1,0,0,-156,380,1
136,472,376,40,0,1,0,0,-144,368,1
148,460,364,52,0,1,0,0,-132,356,1
160,448,352,64,0,1,0,0,-120,344,1
172,436,340,76,0,1,0,0,-108,332,1
184,424,328,88,0,1,0,0,-96,320,1
196,412,316,100,0,1,0,0,-84,308,1
208,400,304,112,0,1,0,0,-72,296,1
220,388,292,124,0,1,0,0,-60,284,1
232,376,280,136,0,1,0,0,-48,272,1
244,364,268,148,0,1,0,0,-36,260,1
256,352,256,160,0,1,0,0,-24,248,1
268,340,244,172,0,1,0,0,-12,236,1
280,328,232,184,0,0,1,0,0,224,2
292,328,220,184,0,0,1,0,0,212,2
304,328,208,184,0,0,1,0,0,200,2
316,328,196,184,0,0,1,0,0,188,2
328,328,184,184,0,0,1,0,0,176,2
340,328,172,184,0,0,1,0,0,164,2
352,328,160,184,0,0,1,0,0,152,2
364,328,148,184,0,0,1,0,0,140,2
376,328,136,184,0,0,1,0,0,128,2
388,328,124,184,0,0,1,0,0,116,2
400,328,112,184,0,0,1,0,0,104,2
412,328,100,184,0,0,1,0,0,92,2
424,328,88,184,0,0,1,0,0,80,2
436,328,76,184,0,0,1,0,0,68,2
448,328,64,184,0,0,1,0,0,56,2
460,328,52,184,0,0,1,0,0,44,2
472,328,40,184,0,0,1,0,0,32,2
484,328,28,184,0,0,1,0,0,20,2
496,328,16,184,1,0,0,0,-56,-176,1
484,316,28,196,1,0,0,0,-44,-164,1
472,304,40,208,1,0,0,0,-32,-152,1
460,292,52,220,1,0,0,0,-20,-140,1
448,280,64,232,1,0,0,0,-8,-128,1
436,268,76,244,1,0,0,0,4,-116,3
424,280,88,232,1,0,0,0,-8,-104,1
412,268,100,244,1,0,0,0,4,-92,3
400,280,112,232,1,0,0,0,-8,-80,1
388,268,124,244,1,0,0,0,4,-68,3
376,280,136,232,1,0,0,0,-8,-56,1
364,268,148,244,1,0,0,0,4,-44,3
352,280,160,232,1,0,0,0,-8,-32,1
340,268,172,244,1,0,0,0,4,-20,3
328,280,184,232,0,1,0,0,-32,184,1
340,268,172,244,0,1,0,0,-20,172,1
352,256,160,256,0,1,0,0,-8,160,1
364,244,148,268,0,0,1,0,4,148,3
376,256,136,256,0,1,0,0,-8,136,1
388,244,124,268,0,0,1,0,4,124,3
400,256,112,256,0,1,0,0,-8,112,1
412,244,100,268,0,0,1,0,4,100,3
424,256,88,256,0,1,0,0,-8,88,1
436,244,76,268,0,0,1,0,4,76,3
448,256,64,256,0,1,0,0,-8,64,1
460,244,52,268,0,0,1,0,4,52,3
472,256,40,256,0,1,0,0,-8,40,1
484,244,28,268,0,0,1,0,4,28,3
496,256,16,256,1,0,0,0,104,-472,3
484,268,28,244,1,0,0,0,92,-460,3
472,280,40,232,1,0,0,0,80,-448,3
460,292,52,220,1,0,0,0,68,-436,3
448,304,64,208,1,0,0,0,56,-424,3
436,316,76,196,1,0,0,0,44,-412,3
424,328,88,184,1,0,0,0,32,-400,3
412,340,100,172,1,0,0,0,20,-388,3
400,352,112,160,1,0,0,0,8,-376,3
388,364,124,148,1,0,0,0,-4,-364,1
376,352,136,160,1,0,0,0,8,-352,3
364,364,148,148,1,0,0,0,-4,-340,1
352,352,160,160,1,0,0,0,8,-328,3
340,364,172,148,1,0,0,0,-4,-316,1
328,352,184,160,1,0,0,0,8,-304,3
316,364,196,148,1,0,0,0,-4,-292,1
304,352,208,160,1,0,0,0,8,-280,3
292,364,220,148,1,0,0,0,-4,-268,1
280,352,232,160,1,0,0,0,8,-256,3
268,364,244,148,1,0,0,0,-4,-244,1
256,352,256,160,1,0,0,0,8,-232,3
244,364,268,148,1,0,0,0,-4,-220,1
232,352,280,160,1,0,0,0,8,-208,3
220,364,292,148,1,0,0,0,-4,-196,1
208,352,304,160,1,0,0,0,8,-184,3
196,364,316,148,1,0,0,0,-4,-172,1
184,352,328,160,1,0,0,0,8,-160,3
172,364,340,148,1,0,0,0,-4,-148,1
160,352,352,160,1,0,0,0,8,-136,3
148,364,364,148,1,0,0,0,-4,-124,1
136,352,376,160,1,0,0,0,8,-112,3
124,364,388,148,1,0,0,0,-4,-100,1
112,352,400,160,1,0,0,0,8,-88,3
100,364,412,148,1,0,0,0,-4,-76,1
88,352,424,160,1,0,0,0,8,-64,3
76,364,436,148,1,0,0,0,-4,-52,1
64,352,448,160,1,0,0,0,8,-40,3
52,364,460,148,1,0,0,0,-4,-28,1
40,352,472,160,0,0,1,0,144,376,3
52,364,460,148,0,0,1,0,132,364,3
64,376,448,136,0,0,1,0,120,352,3
76,388,436,124,0,0,1,0,108,340,3
88,400,424,112,0,0,1,0,96,328,3
100,412,412,100,0,0,1,0,84,316,3
112,424,400,88,0,0,1,0,72,304,3
124,436,388,76,0,0,1,0,60,292,3
136,448,376,64,0,0,1,0,48,280,3
148,460,364,52,0,0,1,0,36,268,3
160,472,352,40,0,0,1,0,24,256,3
172,484,340,28,0,0,1,0,12,244,3
184,496,328,16,0,0,1,0,0,232,2
196,496,316,16,0,0,1,0,0,220,2
208,496,304,16,0,0,1,0,0,208,2
220,496,292,16,0,0,1,0,0,196,2
232,496,280,16,0,0,1,0,0,184,2
244,496,268,16,0,0,1,0,0,172,2
256,496,256,16,0,0,1,0,0,160,2
268,496,244,16,0,0,1,0,0,148,2
280,496,232,16,0,0,1,0,0,136,2
292,496,220,16,0,0,1,0,0,124,2
304,496,208,16,0,0,1,0,0,112,2
316,496,196,16,0,0,1,0,0,100,2
328,496,184,16,0,0,1,0,0,88,2
340,496,172,16,0,0,1,0,0,76,2
352,496,160,16,0,0,1,0,0,64,2
364,496,148,16,0,0,1,0,0,52,2
376,496,136,16,0,0,1,0,0,40,2
388,496,124,16,0,0,1,0,0,28,2
400,496,112,16,1,0,0,0,-432,-8,1
388,484,124,28,0,1,0,0,-420,4,1
400,472,112,40,1,0,0,0,-408,-8,1
388,460,124,52,0,1,0,0,-396,4,1
400,448,112,64,1,0,0,0,-384,-8,1
388,436,124,76,0,1,0,0,-372,4,1
400,424,112,88,1,0,0,0,-360,-8,1
388,412,124,100,0,1,0,0,-348,4,1
400,400,112,112,1,0,0,0,-336,-8,1
388,388,124,124,0,1,0,0,-324,4,1
400,376,112,136,1,0,0,0,-312,-8,1
388,364,124,148,0,1,0,0,-300,4,1
400,352,112,160,1,0,0,0,-288,-8,1
388,340,124,172,0,1,0,0,-276,4,1
400,328,112,184,1,0,0,0,-264,-8,1
388,316,124,196,0,1,0,0,-252,4,1
400,304,112,208,1,0,0,0,-240,-8,1
388,292,124,220,0,1,0,0,-228,4,1
400,280,112,232,1,0,0,0,-216,-8,1
388,268,124,244,0,1,0,0,-204,4,1
400,256,112,256,1,0,0,0,-192,-8,1
388,244,124,268,0,1,0,0,-180,4,1
400,232,112,280,1,0,0,0,-168,-8,1
388,220,124,292,0,1,0,0,-156,4,1
400,208,112,304,1,0,0,0,-144,-8,1
388,196,124,316,0,1,0,0,-132,4,1
400,184,112,328,1,0,0,0,-120,-8,1
388,172,124,340,0,1,0,0,-108,4,1
400,160,112,352,1,0,0,0,-96,-8,1
388,148,124,364,0,1,0,0,-84,4,1
400,136,112,376,1,0,0,0,-72,-8,1
388,124,124,388,0,1,0,0,-60,4,1
400,112,112,400,1,0,0,0,-48,-8,1
388,100,124,412,0,1,0,0,-36,4,1
400,88,112,424,1,0,0,0,-24,-8,1
388,76,124,436,1,0,0,0,52,-4,3
376,88,136,424,0,0,1,0,40,8,3
388,100,124,412,1,0,0,0,28,-4,3
376,112,136,400,1,0,0,0,336,-128,3
364,124,148,388,1,0,0,0,324,-116,3
352,136,160,376,1,0,0,0,312,-104,3
340,148,172,364,1,0,0,0,300,-92,3
328,160,184,352,1,0,0,0,288,-80,3
316,172,196,340,1,0,0,0,276,-68,3
304,184,208,328,1,0,0,0,264,-56,3
292,196,220,316,1,0,0,0,252,-44,3
280,208,232,304,1,0,0,0,240,-32,3
268,220,244,292,1,0,0,0,228,-20,3
256,232,256,280,1,0,0,0,216,-8,3
244,244,268,268,0,0,1,0,204,4,3
256,256,256,256,1,0,0,0,192,-8,3
244,268,268,244,0,0,1,0,180,4,3
256,280,256,232,1,0,0,0,168,-8,3
244,292,268,220,0,0,1,0,156,4,3
256,304,256,208,1,0,0,0,144,-8,3
244,316,268,196,0,0,1,0,132,4,3
256,328,256,184,1,0,0,0,120,-8,3
244,340,268,172,0,0,1,0,108,4,3
256,352,256,160,1,0,0,0,96,-8,3
244,364,268,148,0,0,1,0,84,4,3
256,376,256,136,1,0,0,0,72,-8,3
244,388,268,124,0,0,1,0,60,4,3
256,400,256,112,1,0,0,0,48,-8,3
244,412,268,100,0,0,1,0,36,4,3
256,424,256,88,1,0,0,0,24,-8,3
244,436,268,76,0,1,0,0,-252,116,1
256,424,256,88,0,1,0,0,-240,104,1
268,412,244,100,0,1,0,0,-228,92,1
280,400,232,112,0,1,0,0,-216,80,1
292,388,220,124,0,1,0,0,-204,68,1
304,376,208,136,0,1,0,0,-192,56,1
316,364,196,148,0,1,0,0,-180,44,1
328,352,184,160,0,1,0,0,-168,32,1
340,340,172,172,0,1,0,0,-156,20,1
352,328,160,184,0,1,0,0,-144,8,1
364,316,148,196,1,0,0,0,-132,-4,1
352,304,160,208,0,1,0,0,-120,8,1
364,292,148,220,1,0,0,0,-108,-4,1
352,280,160,232,0,1,0,0,-96,8,1
364,268,148,244,1,0,0,0,-84,-4,1
352,256,160,256,0,1,0,0,-72,8,1
364,244,148,268,1,0,0,0,-60,-4,1
352,232,160,280,0,1,0,0,-48,8,1
364,220,148,292,1,0,0,0,-36,-4,1
352,208,160,304,0,1,0,0,-24,8,1
364,196,148,316,0,1,0,0,-4,76,1
376,184,136,328,0,0,1,0,8,64,3
388,196,124,316,0,1,0,0,-4,52,1
400,184,112,328,0,0,1,0,8,40,3
412,196,100,316,0,1,0,0,-4,28,1
424,184,88,328,1,0,0,0,24,-280,3
412,196,100,316,1,0,0,0,12,-268,3
400,208,112,304,1,0,0,0,0,-256,0
388,208,124,304,1,0,0,0,0,-244,0
376,208,136,304,1,0,0,0,0,-232,0
364,208,148,304,1,0,0,0,0,-220,0
352,208,160,304,1,0,0,0,0,-208,0
340,208,172,304,1,0,0,0,0,-196,0
328,208,184,304,1,0,0,0,0,-184,0
316,208,196,304,1,0,0,0,0,-172,0
304,208,208,304,1,0,0,0,0,-160,0
292,208,220,304,1,0,0,0,0,-148,0
280,208,232,304,1,0,0,0,0,-136,0
268,208,244,304,1,0,0,0,0,-124,0
256,208,256,304,1,0,0,0,0,-112,0
244,208,268,304,1,0,0,0,0,-100,0
232,208,280,304,1,0,0,0,0,-88,0
220,208,292,304,1,0,0,0,0,-76,0
208,208,304,304,1,0,0,0,0,-64,0
196,208,316,304,1,0,0,0,0,-52,0
184,208,328,304,1,0,0,0,0,-40,0
172,208,340,304,1,0,0,0,0,-28,0
160,208,352,304,0,1,0,0,-168,232,1
172,196,340,316,0,1,0,0,-156,220,1
184,184,328,328,0,1,0,0,-144,208,1
196,172,316,340,0,1,0,0,-132,196,1
208,160,304,352,0,1,0,0,-120,184,1
220,148,292,364,0,1,0,0,-108,172,1
232,136,280,376,0,1,0,0,-96,160,1
244,124,268,388,0,1,0,0,-84,148,1
256,112,256,400,0,1,0,0,-72,136,1
268,100,244,412,0,1,0,0,-60,124,1
280,88,232,424,0,1,0,0,-48,112,1
292,76,220,436,0,1,0,0,-36,100,1
304,64,208,448,0,1,0,0,-24,88,1
316,52,196,460,0,1,0,0,-12,76,1
328,40,184,472,0,0,1,0,0,64,2
340,40,172,472,0,0,1,0,0,52,2
352,40,160,472,0,0,1,0,0,40,2
364,40,148,472,0,0,1,0,0,28,2
376,40,136,472,0,0,1,0,328,88,3
388,52,124,460,0,0,1,0,316,76,3
400,64,112,448,0,0,1,0,304,64,3
412,76,100,436,0,0,1,0,292,52,3
424,88,88,424,0,0,1,0,280,40,3
436,100,76,412,0,0,1,0,268,28,3
448,112,64,400,0,0,1,0,256,16,3
460,124,52,388,0,0,1,0,244,4,3
472,136,40,376,1,0,0,0,232,-8,3
460,148,52,364,0,0,1,0,220,4,3
472,160,40,352,1,0,0,0,208,-8,3
460,172,52,340,0,0,1,0,196,4,3
472,184,40,328,1,0,0,0,184,-8,3
460,196,52,316,0,0,1,0,172,4,3
472,208,40,304,1,0,0,0,160,-8,3
460,220,52,292,0,0,1,0,148,4,3
472,232,40,280,1,0,0,0,136,-8,3
460,244,52,268,0,0,1,0,124,4,3
472,256,40,256,1,0,0,0,112,-8,3
460,268,52,244,0,0,1,0,100,4,3
472,280,40,232,1,0,0,0,88,-8,3
460,292,52,220,0,0,1,0,76,4,3
472,304,40,208,1,0,0,0,64,-8,3
460,316,52,196,0,0,1,0,52,4,3
472,328,40,184,1,0,0,0,40,-8,3
460,340,52,172,0,0,1,0,28,4,3
472,352,40,160,1,0,0,0,96,-352,3
460,364,52,148,1,0,0,0,84,-340,3
448,376,64,136,1,0,0,0,72,-328,3
436,388,76,124,1,0,0,0,60,-316,3
424,400,88,112,1,0,0,0,48,-304,3
412,412,100,100,1,0,0,0,36,-292,3
400,424,112,88,1,0,0,0,24,-280,3
388,436,124,76,1,0,0,0,12,-268,3
376,448,136,64,1,0,0,0,0,-256,0
364,448,148,64,1,0,0,0,0,-244,0
352,448,160,64,1,0,0,0,0,-232,0
340,448,172,64,1,0,0,0,0,-220,0
328,448,184,64,1,0,0,0,0,-208,0
316,448,196,64,1,0,0,0,0,-196,0
304,448,208,64,1,0,0,0,0,-184,0
292,448,220,64,1,0,0,0,0,-172,0
280,448,232,64,1,0,0,0,0,-160,0
268,448,244,64,1,0,0,0,0,-148,0
256,448,256,64,1,0,0,0,0,-136,0
244,448,268,64,1,0,0,0,0,-124,0
232,448,280,64,1,0,0,0,0,-112,0
220,448,292,64,1,0,0,0,0,-100,0
208,448,304,64,1,0,0,0,0,-88,0
196,448,316,64,1,0,0,0,0,-76,0
184,448,328,64,1,0,0,0,0,-64,0
172,448,340,64,1,0,0,0,0,-52,0
160,448,352,64,1,0,0,0,0,-40,0
148,448,364,64,1,0,0,0,0,-28,0
136,448,376,64,1,0,0,0,-376,-104,1
124,436,388,76,1,0,0,0,-364,-92,1
112,424,400,88,1,0,0,0,-352,-80,1
100,412,412,100,1,0,0,0,-340,-68,1
88,400,424,112,1,0,0,0,-328,-56,1
76,388,436,124,1,0,0,0,-316,-44,1
64,376,448,136,1,0,0,0,-304,-32,1
52,364,460,148,1,0,0,0,-292,-20,1
40,352,472,160,1,0,0,0,-280,-8,1
28,340,484,172,0,1,0,0,-268,4,1
40,328,472,184,1,0,0,0,-256,-8,1
28,316,484,196,0,1,0,0,-244,4,1
40,304,472,208,1,0,0,0,-232,-8,1
28,292,484,220,0,1,0,0,-220,4,1
40,280,472,232,1,0,0,0,-208,-8,1
28,268,484,244,0,1,0,0,-196,4,1
40,256,472,256,1,0,0,0,-184,-8,1
28,244,484,268,0,1,0,0,-172,4,1
40,232,472,280,1,0,0,0,-160,-8,1
28,220,484,292,0,1,0,0,-148,4,1
40,208,472,304,1,0,0,0,-136,-8,1
28,196,484,316,0,1,0,0,-124,4,1
40,184,472,328,1,0,0,0,-112,-8,1
28,172,484,340,0,1,0,0,-100,4,1
40,160,472,352,1,0,0,0,-88,-8,1
28,148,484,364,0,1,0,0,-76,4,1
40,136,472,376,1,0,0,0,-64,-8,1
28,124,484,388,0,1,0,0,-52,4,1
40,112,472,400,1,0,0,0,-40,-8,1
28,100,484,412,0,1,0,0,-28,4,1
40,88,472,424,0,0,1,0,408,288,3
52,100,460,412,0,0,1,0,396,276,3
64,112,448,400,0,0,1,0,384,264,3
76,124,436,388,0,0,1,0,372,252,3
88,136,424,376,0,0,1,0,360,240,3
100,148,412,364,0,0,1,0,348,228,3
112,160,400,352,0,0,1,0,336,216,3
124,172,388,340,0,0,1,0,324,204,3
136,184,376,328,0,0,1,0,312,192,3
148,196,364,316,0,0,1,0,300,180,3
160,208,352,304,0,0,1,0,288,168,3
172,220,340,292,0,0,1,0,276,156,3
184,232,328,280,0,0,1,0,264,144,3
196,244,316,268,0,0,1,0,252,132,3
208,256,304,256,0,0,1,0,240,120,3
220,268,292,244,0,0,1,0,228,108,3
232,280,280,232,0,0,1,0,216,96,3
244,292,268,220,0,0,1,0,204,84,3
256,304,256,208,0,0,1,0,192,72,3
268,316,244,196,0,0,1,0,180,60,3
280,328,232,184,0,0,1,0,168,48,3
292,340,220,172,0,0,1,0,156,36,3
304,352,208,160,0,0,1,0,144,24,3
316,364,196,148,0,0,1,0,132,12,3
328,376,184,136,0,0,0,1,120,0,3
328,388,184,124,0,0,0,1,108,0,3
328,400,184,112,0,0,0,1,96,0,3
328,412,184,100,0,0,0,1,84,0,3
328,424,184,88,0,0,0,1,72,0,3
328,436,184,76,0,0,0,1,60,0,3
328,448,184,64,0,0,0,1,48,0,3
328,460,184,52,0,0,0,1,36,0,3
328,472,184,40,0,0,0,1,24,0,3
328,484,184,28,1,0,0,0,-340,-8,1
316,472,196,40,0,1,0,0,-328,4,1
328,460,184,52,1,0,0,0,-316,-8,1
316,448,196,64,0,1,0,0,-304,4,1
328,436,184,76,1,0,0,0,-292,-8,1
316,424,196,88,0,1,0,0,-280,4,1
328,412,184,100,1,0,0,0,-268,-8,1
316,400,196,112,0,1,0,0,-256,4,1
328,388,184,124,1,0,0,0,-244,-8,1
316,376,196,136,0,1,0,0,-232,4,1
328,364,184,148,1,0,0,0,-220,-8,1
316,352,196,160,0,1,0,0,-208,4,1
328,340,184,172,1,0,0,0,-196,-8,1
316,328,196,184,0,1,0,0,-184,4,1
328,316,184,196,1,0,0,0,-172,-8,1
316,304,196,208,0,1,0,0,-160,4,1
328,292,184,220,1,0,0,0,-148,-8,1
316,280,196,232,0,1,0,0,-136,4,1
328,268,184,244,1,0,0,0,-124,-8,1
316,256,196,256,0,1,0,0,-112,4,1
328,244,184,268,1,0,0,0,-100,-8,1
316,232,196,280,0,1,0,0,-88,4,1
328,220,184,292,1,0,0,0,-76,-8,1
316,208,196,304,0,1,0,0,-64,4,1
328,196,184,316,1,0,0,0,-52,-8,1
316,184,196,328,0,1,0,0,-40,4,1
328,172,184,340,1,0,0,0,-28,-8,1
316,160,196,352,1,0,0,0,232,-4,3
304,172,208,340,0,0,1,0,220,8,3
316,184,196,328,1,0,0,0,208,-4,3
304,196,208,316,0,0,1,0,196,8,3
316,208,196,304,1,0,0,0,184,-4,3
304,220,208,292,0,0,1,0,172,8,3
316,232,196,280,1,0,0,0,160,-4,3
304,244,208,268,0,0,1,0,148,8,3
316,256,196,256,1,0,0,0,136,-4,3
304,268,208,244,0,0,1,0,124,8,3
316,280,196,232,1,0,0,0,112,-4,3
304,292,208,220,0,0,1,0,100,8,3
316,304,196,208,1,0,0,0,88,-4,3
304,316,208,196,0,0,1,0,76,8,3
316,328,196,184,1,0,0,0,64,-4,3
304,340,208,172,0,0,1,0,52,8,3
316,352,196,160,1,0,0,0,40,-4,3
304,364,208,148,0,0,1,0,28,8,3
316,376,196,136,1,0,0,0,-344,-52,1
304,364,208,148,1,0,0,0,-332,-40,1
292,352,220,160,1,0,0,0,-320,-28,1
280,340,232,172,1,0,0,0,-308,-16,1
268,328,244,184,1,0,0,0,-296,-4,1
256,316,256,196,0,1,0,0,-284,8,1
268,304,244,208,1,0,0,0,-272,-4,1
256,292,256,220,0,1,0,0,-260,8,1
268,280,244,232,1,0,0,0,-248,-4,1
256,268,256,244,0,1,0,0,-236,8,1
268,256,244,256,1,0,0,0,-224,-4,1
256,244,256,268,0,1,0,0,-212,8,1
268,232,244,280,1,0,0,0,-200,-4,1
256,220,256,292,0,1,0,0,-188,8,1
268,208,244,304,1,0,0,0,-176,-4,1
256,196,256,316,0,1,0,0,-164,8,1
268,184,244,328,1,0,0,0,-152,-4,1
256,172,256,340,0,1,0,0,-140,8,1
268,160,244,352,1,0,0,0,-128,-4,1
256,148,256,364,0,1,0,0,-116,8,1
268,136,244,376,1,0,0,0,-104,-4,1
256,124,256,388,0,1,0,0,-92,8,1
268,112,244,400,1,0,0,0,-80,-4,1
256,100,256,412,0,1,0,0,-68,8,1
268,88,244,424,1,0,0,0,-56,-4,1
256,76,256,436,0,1,0,0,-44,8,1
268,64,244,448,1,0,0,0,-32,-4,1
256,52,256,460,0,1,0,0,-20,8,1
268,40,244,472,0,0,1,0,464,132,3
280,52,232,460,0,0,1,0,452,120,3
292,64,220,448,0,0,1,0,440,108,3
304,76,208,436,0,0,1,0,428,96,3
316,88,196,424,0,0,1,0,416,84,3
328,100,184,412,0,0,1,0,404,72,3
340,112,172,400,0,0,1,0,392,60,3
352,124,160,388,0,0,1,0,380,48,3
364,136,148,376,0,0,1,0,368,36,3
376,148,136,364,0,0,1,0,356,24,3
388,160,124,352,0,0,1,0,344,12,3
400,172,112,340,0,0,0,1,332,0,3
400,184,112,328,0,0,0,1,320,0,3
400,196,112,316,0,0,0,1,308,0,3
400,208,112,304,0,0,0,1,296,0,3
400,220,112,292,0,0,0,1,284,0,3
400,232,112,280,0,0,0,1,272,0,3
400,244,112,268,0,0,0,1,260,0,3
400,256,112,256,0,0,0,1,248,0,3
400,268,112,244,0,0,0,1,236,0,3
400,280,112,232,0,0,0,1,224,0,3
400,292,112,220,0,0,0,1,212,0,3
400,304,112,208,0,0,0,1,200,0,3
400,316,112,196,0,0,0,1,188,0,3
400,328,112,184,0,0,0,1,176,0,3
400,340,112,172,0,0,0,1,164,0,3
400,352,112,160,0,0,0,1,152,0,3
400,364,112,148,0,0,0,1,140,0,3
400,376,112,136,0,0,0,1,128,0,3
400,388,112,124,0,0,0,1,116,0,3
400,400,112,112,0,0,0,1,104,0,3
400,412,112,100,0,0,0,1,92,0,3
400,424,112,88,0,0,0,1,80,0,3
400,436,112,76,0,0,0,1,68,0,3
400,448,112,64,0,0,0,1,56,0,3
400,460,112,52,0,0,0,1,44,0,3
400,472,112,40,0,0,0,1,32,0,3
400,484,112,28,0,0,0,1,20,0,3
400,496,112,16,1,0,0,0,8,-256,3
388,508,124,4,1,0,0,0,-4,-244,1
376,496,136,16,1,0,0,0,8,-232,3
364,508,148,4,1,0,0,0,-4,-220,1
352,496,160,16,1,0,0,0,8,-208,3
340,508,172,4,1,0,0,0,-4,-196,1
328,496,184,16,1,0,0,0,8,-184,3
316,508,196,4,1,0,0,0,-4,-172,1
304,496,208,16,1,0,0,0,8,-160,3
292,508,220,4,1,0,0,0,-4,-148,1
280,496,232,16,1,0,0,0,8,-136,3
268,508,244,4,1,0,0,0,-4,-124,1
256,496,256,16,1,0,0,0,8,-112,3
244,508,268,4,1,0,0,0,-4,-100,1
232,496,280,16,1,0,0,0,8,-88,3
220,508,292,4,1,0,0,0,-4,-76,1
208,496,304,16,1,0,0,0,8,-64,3
196,508,316,4,1,0,0,0,-4,-52,1
184,496,328,16,1,0,0,0,8,-40,3
172,508,340,4,1,0,0,0,-4,-28,1
160,496,352,16,0,1,0,0,-312,184,1
172,484,340,28,0,1,0,0,-300,172,1
184,472,328,40,0,1,0,0,-288,160,1
196,460,316,52,0,1,0,0,-276,148,1
208,448,304,64,0,1,0,0,-264,136,1
220,436,292,76,0,1,0,0,-252,124,1
232,424,280,88,0,1,0,0,-240,112,1
244,412,268,100,0,1,0,0,-228,100,1
256,400,256,112,0,1,0,0,-216,88,1
268,388,244,124,0,1,0,0,-204,76,1
280,376,232,136,0,1,0,0,-192,64,1
292,364,220,148,0,1,0,0,-180,52,1
304,352,208,160,0,1,0,0,-168,40,1
316,340,196,172,0,1,0,0,-156,28,1
328,328,184,184,0,1,0,0,-144,16,1
340,316,172,196,0,1,0,0,-132,4,1
352,304,160,208,1,0,0,0,-120,-8,1
340,292,172,220,0,1,0,0,-108,4,1
352,280,160,232,1,0,0,0,-96,-8,1
340,268,172,244,0,1,0,0,-84,4,1
352,256,160,256,1,0,0,0,-72,-8,1
340,244,172,268,0,1,0,0,-60,4,1
352,232,160,280,1,0,0,0,-48,-8,1
